Actor,file_name,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,MFCC15,MFCC16,MFCC17,MFCC18,MFCC19,MFCC20,ZCR,emotion
Actor_21,03-01-08-02-02-02-21.wav,-540.8637,61.330112,-9.318194,14.311653,0.7002955,10.04251,-8.720128,-2.2538874,-3.2646368,-8.769154,-9.339117,-0.43305594,-2.142784,-9.090677,-4.524986,-1.1163973,-5.153642,-1.2057722,-0.8777501,-4.275357,0.06900649472891567,surprised
Actor_08,03-01-07-01-01-02-08.wav,-718.5485,86.36029,11.853851,17.63505,5.8652844,11.129065,-3.1403136,8.56189,-6.601881,-2.4473488,-1.3963547,0.84758127,0.32368234,-2.1366441,-1.7391248,0.66776484,0.67837214,1.0745678,-1.0129311,-1.0234362,0.05869423686594203,disgust
Actor_08,03-01-07-02-02-02-08.wav,-661.7349,61.95157,9.833343,19.527044,4.5423336,11.088472,-6.52652,1.5998114,-5.236032,-2.7234254,-0.038846355,0.44095245,-4.0637,2.6425884,0.75717556,-2.6545167,-1.2502506,-1.0327208,-2.110615,-1.1301961,0.06135126119146005,disgust
Actor_14,03-01-05-01-01-01-14.wav,-621.2703,45.31814,-9.525032,7.812758,-5.3536243,-2.3450818,-12.254922,2.1518393,-10.855035,-3.1249313,-3.1416044,-6.1917644,-4.744223,-5.214206,-5.3366594,-2.7219808,-1.3623531,-1.0001293,-0.8609088,-0.14529021,0.08173943694526627,angry
Actor_06,03-01-08-02-01-02-06.wav,-605.0874,55.275497,-23.393784,-7.995293,-6.9491367,-2.1199071,-17.265993,-5.1109557,-10.8369665,-10.59833,-4.4940248,-0.4550114,-4.9166675,-5.5631113,-2.2170928,-2.9504492,-3.9703689,0.40561995,-2.802158,0.60483795,0.08866476710838607,surprised
Actor_09,03-01-06-01-01-02-09.wav,-797.9074,66.312195,8.155643,20.696667,11.643407,18.705593,1.0999451,5.933385,-3.9448733,-0.6289586,3.0434427,2.975071,0.6768925,1.8823451,0.84301883,1.8689332,-0.7710907,3.5714757,1.7226894,0.2640164,0.05985869337248322,fearful
Actor_11,03-01-02-01-02-02-11.wav,-753.3549,78.284836,15.46835,34.490685,8.380394,22.0073,8.406257,9.259832,4.5958066,3.831504,0.44680476,2.637773,7.627981,5.7986493,-0.119106926,0.52699876,-1.617092,2.2747276,2.8245153,0.33206972,0.05351704030797101,calm
Actor_02,03-01-02-02-01-01-02.wav,-676.9464,62.021435,-4.2847834,9.674073,-0.5778349,2.832537,-10.690165,2.9925203,-7.7227254,-4.6659026,-4.6269574,-3.018172,-2.5841205,-6.3916,-5.189491,-3.8301551,-2.151866,-4.7631736,-5.1645346,-3.2949188,0.06393086541559279,calm
Actor_18,03-01-03-01-02-01-18.wav,-695.3707,68.06368,-4.1603146,7.9907265,0.30152473,7.6260867,-8.85144,2.442038,-9.702424,-10.936587,-3.5460851,-3.8790586,-5.2389445,-2.6536994,-6.5750012,-3.019849,-1.6686977,-0.7860115,-6.5164633,-6.808325,0.03682970926857585,happy
Actor_14,03-01-08-01-01-02-14.wav,-697.80884,48.78155,-3.7000659,3.683173,-3.225926,-0.07058942,-13.354688,2.8448877,-10.612618,-0.88495874,-4.6544676,-3.0223022,-3.4353867,-5.0281854,-3.9206812,-2.5102992,-2.046791,-2.9231381,-1.932332,-0.68831813,0.06382783348880597,surprised
Actor_13,03-01-02-02-01-02-13.wav,-742.7421,83.3902,6.9014773,9.37911,4.036463,14.052818,2.2575104,1.9008489,-0.39025566,-4.2757273,-3.1351135,-0.6040736,3.8877323,-1.0354334,-0.42871845,4.6420364,-1.077404,-2.8583903,2.2097638,-0.7793286,0.056197765261627904,calm
Actor_19,03-01-02-02-02-01-19.wav,-728.72345,80.68122,8.507964,30.49712,8.558079,20.295546,5.276358,7.3371863,-4.3905873,-2.5857985,-0.30582526,3.906068,5.113031,-1.4454036,-1.0656153,3.287535,-2.3544452,-1.3777243,4.431332,1.8039116,0.051512541594328706,calm
Actor_07,03-01-03-01-01-02-07.wav,-672.12463,95.8703,0.99978167,9.010865,9.643557,12.556572,-7.5497193,-1.7909493,-8.257576,-3.4055538,1.7168201,1.2082639,-5.8212943,1.520912,0.2757588,3.6104257,-4.4923115,0.6019042,1.588545,-4.7849007,0.06120590490797546,happy
Actor_20,03-01-08-02-01-02-20.wav,-693.9787,59.103443,-14.176633,2.787227,-5.7837863,-1.4151787,-13.230183,0.056114387,-14.062324,-9.03488,-5.75593,-5.7742777,-6.4678664,-4.385791,-5.974998,-3.9758842,-3.342599,-2.507721,-5.4288454,-3.845631,0.04945775082236842,surprised
Actor_23,03-01-07-02-02-01-23.wav,-598.6879,58.09425,-0.7908758,11.595831,-1.9955281,11.347894,-4.6325517,1.7604246,-7.043859,-3.0621295,-8.477985,-5.2278395,-0.59940964,-3.1489127,-5.64305,-1.5659062,-3.3292212,-2.1775796,-1.486551,-1.2297611,0.06739811476139601,disgust
Actor_06,03-01-06-01-02-02-06.wav,-675.3297,63.21178,-11.654977,9.173196,-3.293666,12.814124,-14.673178,-5.1945376,-8.607684,-7.6521473,0.06305284,-1.400824,-4.4405475,-6.8246126,-4.6072083,-3.9818127,-7.063922,-3.815283,-7.7543902,-4.8938775,0.0918948280775076,fearful
Actor_11,03-01-06-02-02-01-11.wav,-462.72717,50.606747,-12.509428,9.563113,-5.060164,5.7997513,-8.065089,1.1617408,-3.5079677,-6.543609,-7.583009,-3.5594227,-1.8323152,0.90243983,-4.991232,-2.4092283,-4.2687445,-2.0488946,1.2126169,-2.4078708,0.06608072916666667,fearful
Actor_01,03-01-06-01-02-01-01.wav,-646.4345,74.19784,4.969642,20.310244,7.6789846,16.816557,-2.413155,6.36743,-4.006638,-2.782018,-5.332043,0.0422659,2.0338452,-1.7324251,2.2289162,1.9312272,-1.9456042,0.52524275,3.9149904,0.6658207,0.05215387964396285,fearful
Actor_07,03-01-05-02-02-01-07.wav,-373.48856,43.320095,-23.760143,2.1681998,-4.434816,6.8627796,-19.870394,-2.7718582,-4.9798417,-10.118385,-8.905963,1.0947512,-2.695312,-5.7560024,-1.7681503,0.6195724,-3.7225516,-0.15581062,1.1938734,-0.05005527,0.08017578125,angry
Actor_11,03-01-04-02-02-01-11.wav,-597.0054,61.306602,3.7224646,18.924969,-0.81007665,8.881651,-5.6663995,4.264951,-3.2671347,-4.861645,-5.993853,-5.11075,-4.0681047,1.0898855,-3.6797493,-1.6648059,-3.0146358,0.35537383,1.3330168,-4.279516,0.07119326048259493,sad
Actor_13,03-01-02-01-02-02-13.wav,-759.9447,78.95212,7.1195893,17.171106,4.700553,13.386535,0.3593039,3.7373445,-1.5954292,-5.837335,-1.4178736,1.284066,1.8976715,-1.0403131,0.1949737,6.521271,0.8666071,-3.6401162,4.487134,1.4079704,0.07805069633152174,calm
Actor_09,03-01-02-01-02-01-09.wav,-707.94806,87.46981,0.07352995,27.07075,7.4784226,16.719027,-6.0988207,2.3026304,-1.7294662,-1.3146082,2.965643,2.401559,-2.9335022,2.058664,4.000938,-0.5853848,-0.49213862,0.4532481,-2.014662,-0.22725993,0.061662732457822084,calm
Actor_05,03-01-07-01-02-01-05.wav,-745.0414,74.68064,2.9166033,24.985048,-0.7815652,13.419455,-4.9082327,7.9895205,0.5824773,-3.9836006,1.5053066,1.0048107,6.4824305,6.289208,-0.19882911,2.3210566,1.8355399,1.6648633,3.9492047,-1.7702711,0.06694789532103824,disgust
Actor_09,03-01-08-01-01-02-09.wav,-800.434,83.26973,10.438977,16.346899,11.467578,17.064436,-2.4187145,2.1261892,-1.7168413,-1.5840585,3.635866,-0.79837096,-3.0067518,0.2334361,-0.22094434,0.6145824,-0.51764446,-0.325723,-0.4223441,-1.8733484,0.044073232827476036,surprised
Actor_19,03-01-03-01-02-02-19.wav,-683.28894,87.44535,2.6664038,21.167562,5.467172,10.055058,5.652931,10.823008,-5.1258082,0.093618676,-3.6583078,0.30522028,7.69074,-3.5113025,-0.3859697,4.580502,-0.2640822,1.8434569,1.0850109,-0.21311498,0.04372164818548387,happy
Actor_13,03-01-08-01-01-01-13.wav,-639.1232,70.2596,-1.3261745,9.224056,-3.8641267,5.9078894,-3.1789162,-1.9167271,-9.713315,-2.5806177,-4.2714987,-2.4569116,0.047473334,-3.0303152,-2.7991886,0.98751384,-4.399782,-3.2259674,0.5692973,-2.4056892,0.0679107666015625,surprised
Actor_23,03-01-03-01-01-02-23.wav,-607.1208,60.785297,-6.9628844,6.192261,-2.8565805,10.60237,-7.563724,-2.1264043,-3.380173,-6.684198,-6.425765,-4.0001783,-0.84034795,-3.6878698,-4.2968845,-0.8862241,-4.6911106,-4.5086665,1.1024629,-2.1650233,0.0630534914495114,happy
Actor_05,03-01-05-02-01-01-05.wav,-410.08502,53.68095,-17.276892,0.90024483,-3.7101836,5.73275,-12.284323,-6.4308867,-6.380893,-0.5300134,-9.137878,-4.210755,0.5410033,-1.7397022,-4.3926,-1.3018866,-2.2776303,-4.2437873,-4.4572105,-2.3153553,0.08556060791015625,angry
Actor_15,03-01-04-01-01-02-15.wav,-700.323,87.3653,5.7586274,18.063433,10.372201,21.971123,-2.2251105,9.085393,5.560511,-0.9297724,3.4849389,4.5132265,2.4418502,4.13775,5.123858,2.6851416,0.666547,3.739984,0.862024,0.41229722,0.041705519153225803,sad
Actor_03,03-01-04-01-01-02-03.wav,-691.8411,90.92955,4.4404397,14.528288,1.7776685,15.707141,-3.693436,-0.79453635,-7.786258,0.7231966,-0.22709906,-4.763695,-0.88644207,-0.20301372,-4.7686777,0.23240115,-1.6996418,-2.7354994,-0.88669544,-1.9062475,0.03878556436567164,sad
Actor_10,03-01-01-01-01-01-10.wav,-596.9454,64.63007,6.648077,8.077851,-0.23067446,11.433212,-8.115619,0.8882916,-8.19381,-3.2737923,-2.9207172,-1.6070095,-3.1588492,-6.0752034,-0.6028815,-0.4095002,-5.360991,0.24406222,-1.8509043,-0.47732198,0.0978445030120482,neutral
Actor_13,03-01-04-02-01-02-13.wav,-709.2354,74.45951,10.407193,16.99352,8.209037,12.707254,0.82146114,-0.29641014,-5.841503,0.15233617,0.07325046,-1.4401301,1.6031849,-0.671174,-1.2550472,3.7369156,-0.7275802,-0.04035615,3.3105838,-0.80171883,0.06472246723790323,sad
Actor_24,03-01-02-02-02-02-24.wav,-712.3885,63.24029,-6.6979976,12.928338,-9.692719,7.1850357,-12.298458,-2.9333806,-8.629324,-5.959417,-8.213768,-8.319246,-3.5404975,-5.391459,-5.8565454,-5.399981,-6.5180955,-0.31070295,-7.376307,-4.5829887,0.06665736607142857,calm
Actor_06,03-01-03-02-01-02-06.wav,-485.51123,42.38798,-45.32649,-14.4224,-9.234356,1.087739,-19.549278,-11.127477,-11.445007,-9.855344,-12.610653,1.9391221,-5.567971,-5.3866205,10.203023,12.584997,8.58239,13.298292,-3.0388994,-4.729505,0.10908892110812883,happy
Actor_19,03-01-02-02-02-02-19.wav,-733.6199,89.57907,12.5666685,35.432575,9.959444,21.510374,6.145976,5.596901,-2.4240944,-2.8382728,-4.972593,-1.872323,1.9791801,-4.7511034,-0.0077596987,2.9843004,-0.6101298,1.5651735,5.2642307,3.4241788,0.05471288095606436,calm
Actor_21,03-01-06-02-02-02-21.wav,-522.7564,67.2421,-4.0782895,8.533292,5.061265,13.714884,-8.086922,-0.22607552,-1.7379422,-5.606011,-7.7135077,-1.9233313,-1.5879927,-7.5056324,-5.2706466,-0.5122408,-2.0186965,-1.976445,-0.6531185,-3.23036,0.0622923730755132,fearful
Actor_10,03-01-04-02-02-01-10.wav,-626.6527,66.95044,9.311442,21.612198,3.6184294,13.68157,-6.7881794,2.206594,-11.3172245,-8.705805,2.57898,-2.2305741,-3.4474185,-5.12448,0.4791491,1.5283518,-2.6456418,2.771023,-0.34166476,-2.6384857,0.10528192934782608,sad
Actor_01,03-01-01-01-02-02-01.wav,-710.9753,67.56488,5.7822413,13.230726,6.190846,12.628252,-1.6751696,5.6574936,-4.9506335,-3.4775453,-7.4165564,-1.937004,2.2715254,-0.6112554,0.17463203,1.3954357,-2.3914657,-0.66533786,1.7429572,-0.49506843,0.05383546560402685,neutral
Actor_14,03-01-07-01-01-01-14.wav,-604.8104,46.07312,-9.138094,10.465099,-6.21108,2.960123,-12.492638,-1.2112621,-15.8136835,-4.747314,-6.1985927,-4.510638,-3.2796273,-4.9088902,-5.0270762,-0.95605695,-3.008803,-4.345305,-6.6132507,-5.789427,0.0865181960628531,disgust
Actor_21,03-01-04-02-02-01-21.wav,-576.34045,81.46463,-4.9205823,7.7554936,10.993713,15.704956,-9.740493,-5.324623,-0.9828892,-11.599356,-12.219512,-2.4162714,0.8683797,-7.2388396,-6.9955688,-0.50906634,-4.072109,-2.7693198,-1.369481,-3.7711828,0.06740838333852868,sad
Actor_09,03-01-06-01-02-01-09.wav,-794.6928,68.686356,13.798,25.34966,11.023883,21.04552,4.947568,9.988978,-1.2857412,0.65190095,6.042357,4.8131166,1.9056432,3.7706833,5.5400276,3.426297,-1.3220536,4.177679,4.911232,1.2945521,0.054680879237288135,fearful
Actor_17,03-01-03-01-01-02-17.wav,-609.063,71.29105,1.2939909,11.692911,7.4890733,16.844992,-0.23018306,9.317808,-4.469478,-4.917255,-1.798684,3.9414008,4.2078657,-5.546596,0.4646856,3.9309156,-0.8544524,0.40585217,2.637873,-1.485182,0.06972715079066265,happy
Actor_20,03-01-01-01-02-01-20.wav,-745.69836,53.83832,-3.770981,11.012442,-2.297638,3.439384,-10.863487,0.86690766,-9.964824,-5.620054,-2.457335,-3.1111033,-3.762818,-2.8806422,-6.6046515,-1.1160156,-2.5878446,-3.6803074,-5.9411664,-2.8417318,0.05380919843266254,neutral
Actor_04,03-01-01-01-02-02-04.wav,-757.0034,64.36532,-3.909104,9.784699,-5.917266,3.065989,-9.173676,0.699071,-11.8528185,-7.5447927,-6.88173,-4.3182592,-4.1394057,-5.3571086,-7.7688365,-3.1697521,-1.4712952,-6.584291,-5.3574514,-4.8531737,0.05263157894736842,neutral
Actor_04,03-01-03-02-02-01-04.wav,-540.2644,43.22235,-17.589552,1.1674359,-4.4971485,-2.3227499,-14.634726,-1.7894888,-10.922587,-10.4810705,-5.6814027,-3.548899,-8.019908,-3.4214427,-8.372398,-2.340229,-4.3281474,-5.8730845,-6.905195,-3.9964838,0.08324184079142012,happy
Actor_09,03-01-07-01-02-01-09.wav,-788.92346,78.24274,8.959164,18.795086,13.454979,17.358524,-2.4571958,7.0099034,-4.500436,-0.12002629,-1.2853683,-2.626377,2.3559697,-2.4060624,-0.26209685,2.5821095,1.6584113,-1.5441283,-0.7581447,1.5510144,0.06623999472776074,disgust
Actor_12,03-01-07-01-01-02-12.wav,-642.9461,93.47077,-9.670234,12.886888,6.481733,7.974361,-7.3204417,3.6812177,-9.00948,-11.249387,-2.7236865,0.85716957,-6.0820904,-2.478158,-0.7014199,-5.824639,-3.1868634,2.8940887,-4.838017,-5.3491344,0.07065906743893678,disgust
Actor_17,03-01-04-01-02-02-17.wav,-619.4054,79.00749,1.6332839,11.618473,7.1582637,12.513793,-0.32096854,10.744377,1.4103383,-4.421927,-3.6716723,3.2392871,2.9670463,-2.4409213,2.5402362,4.839163,-0.7931429,-0.7184953,1.9216453,0.01643805,0.055285572300295856,sad
Actor_01,03-01-08-02-01-01-01.wav,-628.9577,67.508,-5.036691,10.820067,0.34334514,12.224994,-7.153407,0.43670073,-7.598816,-3.0798352,-7.99068,-4.64181,3.1423316,-5.561748,-3.2899692,1.2728795,-3.5208626,-3.7692902,0.7478684,-2.5187056,0.035543246904024765,surprised
Actor_22,03-01-08-02-02-01-22.wav,-523.75665,42.92954,-9.608952,1.7667598,-13.816484,1.6879224,-10.068637,-8.546539,-11.064613,-9.346707,-12.807374,-1.8335047,-2.121323,-9.115783,-8.808445,-0.02659927,-8.1819,0.73636055,-2.3934994,-0.7711052,0.08521630298132184,surprised
Actor_07,03-01-06-01-02-02-07.wav,-668.09564,60.92727,0.72272885,13.420864,-0.10173996,9.842351,-10.222768,-5.575291,-10.7263565,-9.328766,-4.7444983,-5.2158113,-6.111271,-3.5650828,-2.4121182,-1.3471794,-4.805604,-3.0105336,-2.5337799,-5.6110206,0.07628930973101265,fearful
Actor_10,03-01-04-01-01-01-10.wav,-650.48944,70.19714,6.7805333,13.649959,5.5938983,13.404814,-8.8595295,5.772001,-7.7939878,-8.117298,0.89314616,-3.3827164,-1.0170014,-6.3758082,-1.9084945,1.2881026,-1.39854,0.23120128,-0.4826228,0.3430951,0.10746282762096775,sad
Actor_09,03-01-05-02-02-01-09.wav,-374.67752,62.34436,-14.717809,2.6255622,-5.2457614,8.565713,-14.848738,-3.3576074,-9.407193,-0.94936466,-3.5787692,-4.3466506,-0.5560465,1.1987082,-2.330349,1.8558216,-2.377221,-2.2821772,-2.1151485,0.72936803,0.06278701410060976,angry
Actor_09,03-01-03-02-01-01-09.wav,-513.21387,77.74843,-9.603868,-1.0454813,2.2851653,11.323057,-10.479511,-11.735534,-6.7239347,-8.394719,-10.070301,-1.7504996,-0.08048925,-1.8445214,-5.4419813,-1.371061,0.8575414,-4.8772373,-1.7139683,0.56655324,0.06261034604519775,happy
Actor_13,03-01-03-02-01-02-13.wav,-569.4323,76.60448,-7.522757,11.827302,-4.3395824,9.696519,-2.8438652,-5.3165264,-10.664309,-1.4268631,-8.058596,-4.579632,0.7261337,-5.4100885,-6.6322246,0.6875901,-5.3393927,-5.3952746,-1.8574594,-3.062763,0.061348638590976334,happy
Actor_16,03-01-04-02-02-01-16.wav,-648.4471,62.51956,1.1278405,10.305535,-0.15752451,5.552088,-14.340539,-9.248062,-13.057719,-7.8544235,-7.9358454,-1.3084005,-7.7197065,-9.276549,-3.1476238,-1.0848864,-9.149922,-4.561491,-4.6148186,-7.6711526,0.0875973872245179,sad
Actor_22,03-01-06-01-02-02-22.wav,-598.94604,60.45143,-11.588419,4.6506557,-6.5466704,8.317214,-11.244817,-7.0548787,-10.107211,-12.085669,-6.941931,-1.2387471,-1.5481585,-8.832973,-5.1275306,0.5422549,-6.507373,1.3041729,-6.713272,-7.073821,0.07392166321536145,fearful
Actor_18,03-01-04-01-02-02-18.wav,-707.9209,67.27897,4.447779,13.107912,-8.363963,7.772841,-10.507047,4.6593194,-4.986379,-14.015734,-3.9350357,-4.775755,-2.8165984,-5.9714746,-4.214123,-3.5809078,-5.64001,0.9019071,-7.245524,-4.6037383,0.03879043713343108,sad
Actor_20,03-01-03-02-01-02-20.wav,-520.1623,63.045876,-38.493347,-2.7349517,-10.855651,-5.4346457,-22.02048,-5.6394944,-12.053558,-17.709774,-4.8577156,-6.309401,-12.519988,-2.7497694,-2.1746473,-0.34848776,4.3222523,2.395485,-2.3144057,4.4772887,0.08542867226175743,happy
Actor_05,03-01-03-02-02-01-05.wav,-583.29614,76.37156,-1.4949579,10.523987,0.78359634,8.559765,-4.5596614,-3.3534722,-4.3829618,-7.1172166,-12.456309,-4.484814,2.290599,-1.5732714,-7.6266584,-0.93329453,-0.73072326,-2.1557229,-1.4495808,-1.8388492,0.06924059264053255,happy
Actor_14,03-01-05-01-02-02-14.wav,-571.9035,41.11635,-11.141851,1.7524009,-8.361308,-5.094497,-17.753565,1.9025022,-14.487945,-7.720416,-6.8479886,-4.668684,-5.022902,-5.512697,-6.4315248,-2.4365788,-2.4893298,-0.025125556,1.1861194,1.069159,0.09617673113046447,angry
Actor_01,03-01-07-01-01-02-01.wav,-653.0073,65.54431,1.4677501,11.092944,-4.316812,13.434915,-7.126188,1.5093212,-10.470179,-2.389424,-11.8359375,-3.84144,0.76906383,-4.3133135,-4.427698,-1.6403445,-4.27554,-0.85027045,-0.90756017,-3.9347477,0.07663347421448087,disgust
Actor_20,03-01-04-01-01-01-20.wav,-781.4376,65.72155,-14.279367,14.6308565,-1.96125,4.6912613,-9.679202,2.9728348,-16.032162,-9.741715,-2.4161258,-5.3143563,-4.3356957,-5.7471437,-4.183995,-1.4496571,-5.1576157,-3.3344867,-2.4590173,-3.0705762,0.06423354289940829,sad
Actor_22,03-01-03-01-02-02-22.wav,-668.49133,64.26296,-0.35598597,7.5653296,-8.113159,12.333376,-6.9233413,-1.7123737,-8.280809,-7.438753,-5.074383,-1.7313498,-0.07175199,-8.873479,-3.133812,0.68894464,-5.8698387,1.479362,-5.7853975,-4.201121,0.061358698233282674,happy
Actor_05,03-01-03-01-01-01-05.wav,-714.2118,83.85258,4.0629964,17.653406,6.3173575,14.02469,-1.3677076,3.224947,0.13680884,-1.5748107,-7.580184,-2.1825895,4.717467,2.6239722,-4.3408074,1.5722777,0.5596547,-0.03742632,1.0629878,-0.8629142,0.06494140625,happy
Actor_16,03-01-08-02-01-01-16.wav,-585.705,57.267277,-6.1712413,-0.77248937,-0.92451024,-2.0150301,-10.335776,-5.846648,-13.503956,-4.9356446,-3.0534775,-2.328507,-7.468197,-6.252275,-2.8555825,-4.6133056,-5.5217743,-0.57796067,-4.3424845,-5.5576134,0.054668380553463854,surprised
Actor_08,03-01-05-01-02-02-08.wav,-616.5013,60.57787,6.2622404,18.998875,2.257861,6.9956317,-7.732967,10.039289,-0.62132657,-5.022889,-2.2598696,-2.6442678,-2.6676192,-1.1129712,-4.3636403,0.6832023,-1.1695715,-1.5930544,-1.700906,0.05484774,0.05576026119402985,angry
Actor_23,03-01-04-01-01-01-23.wav,-728.7215,76.7157,4.7629676,7.089334,3.5924983,18.624578,-5.2319407,4.6462235,-5.285333,-1.9440619,-6.6505537,-4.117722,-0.6576801,-2.0962398,-4.5692306,-1.7545843,-0.9307726,-2.28372,-0.59092414,-1.0637496,0.03192752634985207,sad
Actor_10,03-01-07-02-02-01-10.wav,-515.4236,72.37723,-9.096274,-1.7219102,-3.6338007,7.4969115,-17.193258,2.6472244,-21.486061,-11.457669,-0.7597916,-1.5592244,-10.737356,-6.380323,-1.0251665,-6.568871,-8.873776,3.357864,-5.0824103,-6.661123,0.09954509493670886,disgust
Actor_15,03-01-07-01-02-02-15.wav,-579.0555,83.31342,1.373645,11.323231,4.2871795,18.53639,-3.878218,1.9540133,-1.3358362,-3.6781802,-3.0899417,1.0189258,-0.35463536,-2.145905,-0.1745414,-0.20716138,-1.530625,3.216517,1.856358,-2.3583882,0.0572004867473822,disgust
Actor_18,03-01-06-02-01-02-18.wav,-493.5906,45.543186,-21.465,-2.7342436,-10.200647,0.080302805,-10.672799,-4.0195003,-5.2806706,-9.423756,-10.2353325,-1.1182358,1.0136664,-5.1395173,-6.4991555,0.17482275,-0.90999305,-2.4339063,-0.6093236,-1.1777408,0.06710628587372448,fearful
Actor_03,03-01-07-02-02-02-03.wav,-482.8137,75.006676,-14.951169,13.023559,-8.709138,4.091892,-11.123576,-0.1048837,-15.4456005,-1.020505,-9.323097,-6.5928116,-3.4717777,-4.025304,-2.8271775,-5.564001,-7.027627,0.036282763,-4.701837,-6.025317,0.10722260346283784,disgust
Actor_01,03-01-03-01-01-01-01.wav,-679.53876,78.69846,0.6677381,10.390019,5.2070208,11.525229,-7.0435305,2.0349188,-6.76945,-3.452317,-8.604058,-2.1430967,2.1536028,-5.7758937,-1.6065859,1.3426598,-3.685317,-2.2485826,2.962755,-2.2755642,0.05570150738113497,happy
Actor_01,03-01-06-01-01-01-01.wav,-620.86926,72.92555,3.069638,15.845615,5.005441,15.862975,-6.974336,2.5582347,-6.399505,-6.2472754,-8.1957035,-2.013455,0.49049416,-3.3970265,3.7888987,1.4706992,-3.0161712,0.39531064,5.018989,0.32392126,0.05884284420289855,fearful
Actor_07,03-01-08-02-01-02-07.wav,-610.06555,64.37167,1.7510111,19.925606,2.1790502,14.261856,-12.798636,-1.1385703,-5.750867,-4.009406,-2.5531626,-4.264281,-4.209443,-3.2332036,-3.2173975,-1.539236,-5.199137,-1.7465987,-2.1310449,-5.4171824,0.07042418896627566,surprised
Actor_15,03-01-04-02-01-01-15.wav,-586.7413,66.81163,4.5328245,8.876018,10.360225,12.923834,0.050415486,1.8852774,3.772068,-0.98806643,0.9243073,1.7412764,0.4497671,2.442761,3.4141803,1.6950457,0.1848069,2.573557,2.0642192,-0.45309836,0.046000229030944625,sad
Actor_15,03-01-02-01-02-01-15.wav,-649.39923,97.48983,0.5905212,18.013607,9.372816,15.535874,-1.6589078,7.2308326,-0.9387701,-0.90601367,0.074081555,-0.8993904,-1.9519092,6.3197713,3.7922962,-1.6524992,-0.69199747,4.6815557,1.8165705,0.6436041,0.060325687767094016,calm
Actor_19,03-01-06-01-01-01-19.wav,-641.9524,76.72192,-5.4125953,19.414806,2.659499,14.8597975,-7.047138,5.52539,-10.666488,-2.3601892,-3.2466023,-3.5745661,4.0557704,-6.3264847,-4.3110604,2.8206992,-0.90009946,-2.8883457,0.31639546,-0.4687169,0.05981725933908046,fearful
Actor_24,03-01-02-01-02-01-24.wav,-760.016,58.00556,-1.6490089,18.476496,-4.0114474,6.1388836,-9.888476,0.5714033,-12.488593,-3.4853604,-6.0192056,-5.466563,-4.693886,-3.391465,-4.714981,-5.6784945,-4.1900253,-0.7021895,-5.6879706,-2.4956417,0.06525078555440772,calm
Actor_16,03-01-08-01-02-02-16.wav,-561.8121,47.887672,-6.8391633,5.163294,-3.960181,-1.7451276,-14.3835535,-8.741565,-9.332544,-2.5355325,-7.7741365,-5.362475,-6.226189,-6.00314,-5.5879145,-4.6976066,-2.787129,-0.47213042,-3.4675224,0.4801961,0.0674311871130031,surprised
Actor_07,03-01-06-02-01-02-07.wav,-547.91174,52.481342,-12.485001,5.7450953,-4.0237966,6.554357,-19.839003,-5.646112,-6.016216,-4.6249747,-8.0011635,-6.141103,-2.7891905,-5.2169633,-7.1748614,-0.15500908,-1.7014663,-2.056701,-1.4768937,-1.7906228,0.0803282568059816,fearful
Actor_22,03-01-05-02-02-02-22.wav,-470.35553,48.44611,-21.689028,3.126088,-10.172422,2.192826,-17.533178,-4.401632,-9.673747,-12.771452,-11.960282,-3.0003214,-2.6975641,-8.534508,-8.279364,-0.747694,-10.030983,-2.6346006,-6.2663264,-11.128484,0.08774475870253165,angry
Actor_24,03-01-02-02-02-01-24.wav,-736.27234,67.01528,0.44473338,12.4989805,-10.081483,3.1448376,-11.505702,-3.9244404,-10.188941,-6.0271273,-9.6738405,-7.29973,-5.7144322,-4.2775373,-5.4215794,-6.2086067,-5.555563,-0.6274408,-7.4666524,-4.812603,0.05812221718337731,calm
Actor_08,03-01-05-01-02-01-08.wav,-615.93634,56.863453,6.5108356,16.81343,1.4356967,6.8695664,-6.7518487,11.228787,-1.2423968,-4.2991276,-1.1952132,-3.5644991,-1.2349874,-1.2536213,-2.5380101,0.6449546,-1.0255522,-0.07378525,-0.65154415,0.28729975,0.05509636201054217,angry
Actor_11,03-01-07-02-02-02-11.wav,-572.6427,67.05291,8.615543,20.61125,-1.1430885,7.1170855,-3.8800278,6.206889,-2.2448645,-0.6360552,-3.2924426,-0.93220204,2.454784,0.41235673,-4.2696786,-1.2944524,-2.6929646,0.6238255,-3.4837754,-3.5262475,0.05921418714387464,disgust
Actor_10,03-01-04-02-01-02-10.wav,-590.1153,85.34381,-8.786714,9.313596,6.035568,16.448029,-14.044169,-2.2006116,-17.799042,-17.516993,0.75044,0.3611176,-2.1902723,-5.313437,-1.1477482,2.856588,-3.4646637,3.5697498,0.6942403,-2.6747096,0.0915009911380597,sad
Actor_08,03-01-05-02-01-02-08.wav,-408.2311,47.0189,-18.03269,1.957992,-0.0039988374,-4.4925556,-13.249789,6.8105454,-1.0759637,-5.366335,-2.4399314,-2.9037335,-3.414387,-2.1933627,-4.467991,-2.4975207,-2.766519,-2.4403884,-1.4491996,1.0320189,0.05977721133474576,angry
